event_id,user_id,event_type,event_ts,from_tier,to_tier,mrr_before_usd,mrr_after_usd,mrr_change_usd,country_code,trigger_context
1118,502,signup,2023-11-16,,Free,0.0,0.0,0.0,GB,organic
1119,502,upgrade,2024-01-04,Free,Premium,0.0,9.99,9.99,GB,content_launch
1120,475,signup,2021-05-06,,Free,0.0,0.0,0.0,AU,social_ad
1121,475,churn,2021-06-25,Free,Free,0.0,0.0,0.0,AU,organic
1122,475,retention,2021-08-19,Free,Free,0.0,0.0,0.0,AU,organic
1123,475,churn,2021-11-22,Free,Free,0.0,0.0,0.0,AU,social_ad
1124,475,upgrade,2022-04-29,Free,Family,0.0,14.99,14.99,AU,reconciliation
1125,532,signup,2021-07-13,,Free,0.0,0.0,0.0,US,social_ad
1126,532,upgrade,2021-11-06,Free,Premium,0.0,9.99,9.99,US,organic
1127,532,churn,2021-12-14,Premium,Free,9.99,0.0,-9.99,US,organic
1128,532,churn,2022-02-02,Free,Free,0.0,0.0,0.0,US,referral
1129,532,upgrade,2022-05-25,Free,Family,0.0,14.99,14.99,US,reconciliation
1130,67,signup,2024-08-26,,Free,0.0,0.0,0.0,CA,social_ad
1131,67,upgrade,2024-12-31,Free,Family,0.0,14.99,14.99,CA,reconciliation
1132,289,signup,2024-03-10,,Free,0.0,0.0,0.0,SE,paid_search
1133,289,retention,2024-04-04,Free,Free,0.0,0.0,0.0,SE,content_launch
1134,289,churn,2024-08-11,Free,Free,0.0,0.0,0.0,SE,social_ad
1135,289,upgrade,2024-10-19,Free,Premium,0.0,9.99,9.99,SE,reconciliation
1136,898,signup,2021-06-20,,Family,0.0,14.99,14.99,DE,referral
1137,898,downgrade,2022-04-19,Family,Premium,14.99,9.99,-5.0,DE,content_launch
1138,898,churn,2022-05-31,Premium,Free,9.99,0.0,-9.99,DE,content_launch
1139,898,upgrade,2022-10-04,Free,Premium,0.0,9.99,9.99,DE,reconciliation
1140,452,signup,2023-04-19,,Free,0.0,0.0,0.0,US,organic
1141,452,upgrade,2023-07-07,Free,Family,0.0,14.99,14.99,US,price_promo
1142,452,churn,2023-10-12,Family,Free,14.99,0.0,-14.99,US,retention_email
1143,452,retention,2024-01-04,Free,Free,0.0,0.0,0.0,US,content_launch
1144,452,upgrade,2024-01-22,Free,Premium,0.0,9.99,9.99,US,content_launch
1145,452,downgrade,2024-05-01,Premium,Free,9.99,0.0,-9.99,US,reconciliation
1146,911,signup,2021-10-01,,Free,0.0,0.0,0.0,BR,referral
1147,911,churn,2021-11-18,Free,Free,0.0,0.0,0.0,BR,price_promo
1148,911,upgrade,2022-06-14,Free,Family,0.0,14.99,14.99,BR,reconciliation
1149,533,signup,2022-06-22,,Free,0.0,0.0,0.0,CA,organic
1150,533,churn,2022-11-14,Free,Free,0.0,0.0,0.0,CA,billing_failure
1151,533,upgrade,2023-01-12,Free,Family,0.0,14.99,14.99,CA,reconciliation
1152,548,signup,2022-01-25,,Free,0.0,0.0,0.0,AU,organic
1153,548,upgrade,2022-09-09,Free,Premium,0.0,9.99,9.99,AU,price_promo
1154,548,retention,2022-11-07,Premium,Premium,9.99,9.99,0.0,AU,organic
1155,548,retention,2022-12-22,Premium,Premium,9.99,9.99,0.0,AU,organic
1156,548,upgrade,2023-02-01,Premium,Family,9.99,14.99,5.0,AU,organic
1157,430,signup,2024-04-25,,Free,0.0,0.0,0.0,FR,organic
1158,430,upgrade,2024-09-18,Free,Family,0.0,14.99,14.99,FR,reconciliation
1159,557,signup,2021-07-30,,Free,0.0,0.0,0.0,BR,paid_search
1160,557,churn,2022-03-13,Free,Free,0.0,0.0,0.0,BR,social_ad
1161,557,upgrade,2022-08-19,Free,Family,0.0,14.99,14.99,BR,reconciliation
1162,66,signup,2023-08-02,,Free,0.0,0.0,0.0,DE,organic
1163,66,churn,2024-02-16,Free,Free,0.0,0.0,0.0,DE,social_ad
1164,66,churn,2024-05-20,Free,Free,0.0,0.0,0.0,DE,billing_failure
1165,66,upgrade,2024-10-02,Free,Family,0.0,14.99,14.99,DE,reconciliation
1166,598,signup,2021-04-26,,Free,0.0,0.0,0.0,AU,podcast_ad
1167,598,upgrade,2021-09-09,Free,Premium,0.0,9.99,9.99,AU,content_launch
1168,598,retention,2021-12-28,Premium,Premium,9.99,9.99,0.0,AU,referral
1169,598,retention,2022-01-25,Premium,Premium,9.99,9.99,0.0,AU,social_ad
1170,598,churn,2022-05-07,Premium,Free,9.99,0.0,-9.99,AU,paid_search
1171,598,upgrade,2022-07-09,Free,Premium,0.0,9.99,9.99,AU,reconciliation
1172,709,signup,2023-08-22,,Free,0.0,0.0,0.0,CA,podcast_ad
1173,709,churn,2023-09-25,Free,Free,0.0,0.0,0.0,DE,organic
1174,709,upgrade,2023-12-13,Free,Family,0.0,14.99,14.99,CA,reconciliation
1175,605,signup,2024-07-07,,Free,0.0,0.0,0.0,BR,referral
1176,605,churn,2024-10-01,Free,Free,0.0,0.0,0.0,CA,content_launch
1177,605,upgrade,2024-11-20,Free,Family,0.0,14.99,14.99,BR,reconciliation
1178,47,signup,2022-11-28,,Free,0.0,0.0,0.0,DE,organic
1179,47,upgrade,2023-01-11,Free,Premium,0.0,9.99,9.99,DE,billing_failure
1180,47,retention,2023-02-12,Premium,Premium,9.99,9.99,0.0,DE,referral
1181,47,downgrade,2023-04-28,Premium,Free,9.99,0.0,-9.99,DE,reconciliation
1182,711,signup,2022-10-23,,Free,0.0,0.0,0.0,US,paid_search
1183,711,churn,2022-12-04,Free,Free,0.0,0.0,0.0,US,organic
1184,711,churn,2023-01-09,Free,Free,0.0,0.0,0.0,US,referral
1185,711,upgrade,2023-07-01,Free,Premium,0.0,9.99,9.99,US,price_promo
1186,711,downgrade,2023-08-13,Premium,Free,9.99,0.0,-9.99,US,reconciliation
1187,784,signup,2021-04-16,,Free,0.0,0.0,0.0,SE,paid_search
1188,784,upgrade,2021-05-04,Free,Premium,0.0,9.99,9.99,SE,retention_email
1189,784,downgrade,2021-08-10,Premium,Free,9.99,0.0,-9.99,SE,organic
1190,784,upgrade,2021-09-10,Free,Premium,0.0,9.99,9.99,SE,billing_failure
1191,287,signup,2024-02-24,,Free,0.0,0.0,0.0,US,referral
1192,287,retention,2024-07-23,Free,Free,0.0,0.0,0.0,US,social_ad
1193,287,upgrade,2024-08-29,Free,Premium,0.0,9.99,9.99,US,reconciliation
1194,652,signup,2022-07-31,,Free,0.0,0.0,0.0,US,social_ad
1195,652,churn,2023-06-09,Free,Free,0.0,0.0,0.0,US,paid_search
1196,652,churn,2023-10-18,Free,Free,0.0,0.0,0.0,US,social_ad
1197,652,retention,2024-04-12,Free,Free,0.0,0.0,0.0,US,price_promo
1198,652,upgrade,2024-05-09,Free,Premium,0.0,9.99,9.99,US,organic
1199,652,downgrade,2024-11-24,Premium,Free,9.99,0.0,-9.99,US,reconciliation
1200,438,signup,2022-07-19,,Free,0.0,0.0,0.0,FR,podcast_ad
1201,438,upgrade,2022-08-12,Free,Family,0.0,14.99,14.99,FR,billing_failure
1202,438,downgrade,2022-09-06,Family,Premium,14.99,9.99,-5.0,FR,reconciliation
1203,627,signup,2022-02-13,,Free,0.0,0.0,0.0,CA,organic
1204,627,churn,2022-04-06,Free,Free,0.0,0.0,0.0,CA,organic
1205,627,upgrade,2022-09-06,Free,Premium,0.0,9.99,9.99,AU,content_launch
1206,627,upgrade,2022-12-31,Premium,Family,9.99,14.99,5.0,CA,reconciliation
1207,150,signup,2022-03-31,,Free,0.0,0.0,0.0,FR,organic
1208,150,upgrade,2022-05-29,Free,Premium,0.0,9.99,9.99,FR,content_launch
1209,150,retention,2022-10-08,Premium,Premium,9.99,9.99,0.0,FR,price_promo
1210,150,retention,2023-06-05,Premium,Premium,9.99,9.99,0.0,ZA,social_ad
1211,150,retention,2023-09-15,Premium,Premium,9.99,9.99,0.0,FR,content_launch
1212,150,retention,2024-02-14,Premium,Premium,9.99,9.99,0.0,FR,price_promo
1213,150,downgrade,2024-04-29,Premium,Free,9.99,0.0,-9.99,FR,reconciliation
1214,440,signup,2021-09-09,,Free,0.0,0.0,0.0,FR,organic
1215,440,upgrade,2022-03-19,Free,Premium,0.0,9.99,9.99,FR,paid_search
1216,440,retention,2022-04-19,Premium,Premium,9.99,9.99,0.0,FR,organic
1217,440,churn,2022-06-20,Premium,Free,9.99,0.0,-9.99,FR,referral
1218,440,upgrade,2022-08-17,Free,Premium,0.0,9.99,9.99,FR,reconciliation
1219,84,signup,2024-06-23,,Premium,0.0,9.99,9.99,CA,referral
1220,84,retention,2024-07-12,Premium,Premium,9.99,9.99,0.0,CA,paid_search
1221,84,retention,2024-12-16,Premium,Premium,9.99,9.99,0.0,CA,social_ad
1222,836,signup,2024-11-18,,Free,0.0,0.0,0.0,SE,podcast_ad
1223,836,upgrade,2024-12-31,Free,Family,0.0,14.99,14.99,SE,reconciliation
1224,971,signup,2022-11-01,,Free,0.0,0.0,0.0,AU,paid_search
1225,971,churn,2023-01-06,Free,Free,0.0,0.0,0.0,AU,paid_search
1226,971,retention,2023-01-21,Free,Free,0.0,0.0,0.0,AU,social_ad
1227,971,upgrade,2023-09-01,Free,Premium,0.0,9.99,9.99,AU,retention_email
1228,606,signup,2022-04-23,,Free,0.0,0.0,0.0,FR,organic
1229,606,upgrade,2023-03-30,Free,Premium,0.0,9.99,9.99,FR,organic
1230,606,churn,2023-09-03,Premium,Free,9.99,0.0,-9.99,FR,organic
1231,606,upgrade,2023-09-22,Free,Premium,0.0,9.99,9.99,FR,reconciliation
1232,980,signup,2021-03-11,,Free,0.0,0.0,0.0,ZA,social_ad
1233,980,upgrade,2021-05-07,Free,Premium,0.0,9.99,9.99,ZA,billing_failure
1234,980,retention,2021-06-09,Premium,Premium,9.99,9.99,0.0,ZA,organic
1235,68,signup,2021-02-23,,Free,0.0,0.0,0.0,JP,paid_search
1236,68,churn,2021-09-05,Free,Free,0.0,0.0,0.0,JP,retention_email
1237,68,churn,2021-11-15,Free,Free,0.0,0.0,0.0,JP,social_ad
1238,68,churn,2022-01-08,Free,Free,0.0,0.0,0.0,JP,content_launch
1239,68,churn,2022-03-12,Free,Free,0.0,0.0,0.0,JP,billing_failure
1240,277,signup,2023-12-03,,Free,0.0,0.0,0.0,DE,organic
1241,277,churn,2024-01-05,Free,Free,0.0,0.0,0.0,DE,content_launch
1242,277,upgrade,2024-04-07,Free,Family,0.0,14.99,14.99,DE,reconciliation
1243,545,signup,2024-11-14,,Family,0.0,14.99,14.99,CA,paid_search
1244,545,downgrade,2024-12-23,Family,Free,14.99,0.0,-14.99,CA,reconciliation
1245,642,signup,2022-09-18,,Free,0.0,0.0,0.0,AU,organic
1246,642,upgrade,2022-10-07,Free,Premium,0.0,9.99,9.99,AU,billing_failure
1247,642,retention,2022-10-27,Premium,Premium,9.99,9.99,0.0,AU,paid_search
1248,642,churn,2023-05-05,Premium,Free,9.99,0.0,-9.99,AU,retention_email
1249,642,upgrade,2023-06-29,Free,Family,0.0,14.99,14.99,AU,reconciliation
1250,164,signup,2022-02-09,,Free,0.0,0.0,0.0,ZA,organic
1251,164,retention,2022-06-21,Free,Free,0.0,0.0,0.0,ZA,price_promo
1252,164,upgrade,2022-07-18,Free,Premium,0.0,9.99,9.99,ZA,billing_failure
1253,164,downgrade,2022-09-22,Premium,Free,9.99,0.0,-9.99,ZA,reconciliation
1254,615,signup,2022-09-15,,Premium,0.0,9.99,9.99,SE,organic
1255,615,retention,2022-10-30,Premium,Premium,9.99,9.99,0.0,SE,price_promo
1256,615,churn,2022-11-14,Premium,Free,9.99,0.0,-9.99,SE,social_ad
1257,615,churn,2023-01-19,Free,Free,0.0,0.0,0.0,SE,content_launch
1258,615,upgrade,2023-02-09,Free,Family,0.0,14.99,14.99,SE,reconciliation
1259,927,signup,2021-11-05,,Free,0.0,0.0,0.0,ZA,organic
1260,927,churn,2022-03-17,Free,Free,0.0,0.0,0.0,ZA,social_ad
1261,927,upgrade,2022-05-01,Free,Family,0.0,14.99,14.99,ZA,reconciliation
1262,10,signup,2024-07-17,,Free,0.0,0.0,0.0,SE,social_ad
1263,10,churn,2024-08-31,Free,Free,0.0,0.0,0.0,SE,organic
1264,10,churn,2024-11-18,Free,Free,0.0,0.0,0.0,SE,social_ad
1265,10,upgrade,2024-12-31,Free,Family,0.0,14.99,14.99,SE,reconciliation
1266,608,signup,2023-08-19,,Premium,0.0,9.99,9.99,CA,organic
1267,608,upgrade,2023-09-16,Premium,Family,9.99,14.99,5.0,CA,organic
1268,608,retention,2023-12-15,Family,Family,14.99,14.99,0.0,CA,content_launch
1269,608,retention,2024-06-12,Family,Family,14.99,14.99,0.0,CA,social_ad
1270,608,downgrade,2024-12-31,Family,Free,14.99,0.0,-14.99,CA,reconciliation
1271,342,signup,2022-07-23,,Free,0.0,0.0,0.0,ZA,organic
1272,342,churn,2023-01-18,Free,Free,0.0,0.0,0.0,ZA,organic
1273,342,upgrade,2023-03-22,Free,Premium,0.0,9.99,9.99,ZA,retention_email
1274,342,churn,2024-01-01,Premium,Free,9.99,0.0,-9.99,ZA,paid_search
1275,342,upgrade,2024-02-25,Free,Premium,0.0,9.99,9.99,ZA,reconciliation
1276,735,signup,2024-08-09,,Free,0.0,0.0,0.0,JP,organic
1277,735,upgrade,2024-10-21,Free,Premium,0.0,9.99,9.99,JP,price_promo
1278,735,retention,2024-12-30,Premium,Premium,9.99,9.99,0.0,JP,organic
1279,735,upgrade,2024-12-31,Premium,Family,9.99,14.99,5.0,JP,reconciliation
1280,769,signup,2022-12-14,,Free,0.0,0.0,0.0,JP,organic
1281,769,upgrade,2023-02-28,Free,Premium,0.0,9.99,9.99,JP,content_launch
1282,769,upgrade,2023-07-05,Premium,Family,9.99,14.99,5.0,JP,billing_failure
1283,769,churn,2024-08-27,Family,Free,14.99,0.0,-14.99,CA,billing_failure
1284,769,upgrade,2024-12-31,Free,Premium,0.0,9.99,9.99,JP,reconciliation
1285,81,signup,2021-07-12,,Premium,0.0,9.99,9.99,CA,social_ad
1286,81,retention,2021-10-04,Premium,Premium,9.99,9.99,0.0,CA,paid_search
1287,81,retention,2022-08-17,Premium,Premium,9.99,9.99,0.0,CA,retention_email
1288,81,retention,2022-11-26,Premium,Premium,9.99,9.99,0.0,ZA,paid_search
1289,81,downgrade,2023-01-01,Premium,Free,9.99,0.0,-9.99,CA,reconciliation
1290,59,signup,2024-08-09,,Free,0.0,0.0,0.0,FR,organic
1291,59,upgrade,2024-09-07,Free,Premium,0.0,9.99,9.99,FR,social_ad
1292,59,retention,2024-10-20,Premium,Premium,9.99,9.99,0.0,FR,social_ad
1293,59,retention,2024-12-11,Premium,Premium,9.99,9.99,0.0,FR,organic
1294,59,upgrade,2024-12-31,Premium,Family,9.99,14.99,5.0,FR,reconciliation
1295,238,signup,2024-07-05,,Free,0.0,0.0,0.0,FR,podcast_ad
1296,238,upgrade,2024-09-07,Free,Premium,0.0,9.99,9.99,FR,reconciliation
1297,421,signup,2021-03-21,,Free,0.0,0.0,0.0,JP,organic
1298,421,upgrade,2021-12-18,Free,Family,0.0,14.99,14.99,JP,paid_search
1299,421,downgrade,2022-01-22,Family,Premium,14.99,9.99,-5.0,JP,billing_failure
1300,421,retention,2022-02-21,Premium,Premium,9.99,9.99,0.0,JP,content_launch
1301,421,retention,2022-05-05,Premium,Premium,9.99,9.99,0.0,JP,referral
1302,421,downgrade,2022-07-04,Premium,Free,9.99,0.0,-9.99,JP,reconciliation
1303,725,signup,2022-04-04,,Free,0.0,0.0,0.0,DE,social_ad
1304,725,upgrade,2023-01-10,Free,Premium,0.0,9.99,9.99,DE,referral
1305,725,upgrade,2023-03-25,Premium,Family,9.99,14.99,5.0,DE,reconciliation
1306,179,signup,2023-02-23,,Free,0.0,0.0,0.0,BR,referral
1307,179,upgrade,2023-09-19,Free,Family,0.0,14.99,14.99,AU,content_launch
1308,179,churn,2023-11-28,Family,Free,14.99,0.0,-14.99,BR,organic
1309,179,churn,2024-03-13,Free,Free,0.0,0.0,0.0,BR,organic
1310,974,signup,2022-05-12,,Free,0.0,0.0,0.0,CA,paid_search
1311,974,churn,2022-10-18,Free,Free,0.0,0.0,0.0,SE,billing_failure
1312,974,upgrade,2022-11-15,Free,Premium,0.0,9.99,9.99,CA,referral
1313,974,churn,2023-01-27,Premium,Free,9.99,0.0,-9.99,CA,paid_search
1314,974,upgrade,2023-04-03,Free,Family,0.0,14.99,14.99,CA,reconciliation
1315,71,signup,2021-07-09,,Free,0.0,0.0,0.0,FR,referral
1316,71,upgrade,2022-06-28,Free,Premium,0.0,9.99,9.99,FR,social_ad
1317,71,retention,2023-05-10,Premium,Premium,9.99,9.99,0.0,FR,paid_search
1318,71,upgrade,2023-06-08,Premium,Family,9.99,14.99,5.0,FR,reconciliation
1319,858,signup,2021-02-23,,Free,0.0,0.0,0.0,CA,paid_search
1320,858,upgrade,2021-08-02,Free,Premium,0.0,9.99,9.99,CA,organic
1321,858,churn,2021-12-04,Premium,Free,9.99,0.0,-9.99,CA,price_promo
1322,858,upgrade,2022-07-08,Free,Family,0.0,14.99,14.99,CA,organic
1323,858,retention,2023-06-01,Family,Family,14.99,14.99,0.0,CA,referral
1324,113,signup,2021-08-19,,Premium,0.0,9.99,9.99,CA,referral
1325,113,churn,2021-11-08,Premium,Free,9.99,0.0,-9.99,CA,paid_search
1326,113,upgrade,2022-02-06,Free,Premium,0.0,9.99,9.99,CA,content_launch
1327,113,churn,2022-04-12,Premium,Free,9.99,0.0,-9.99,CA,social_ad
1328,113,upgrade,2022-05-01,Free,Premium,0.0,9.99,9.99,CA,price_promo
1329,113,downgrade,2023-01-08,Premium,Free,9.99,0.0,-9.99,CA,reconciliation
1330,419,signup,2024-10-23,,Free,0.0,0.0,0.0,FR,social_ad
1331,419,upgrade,2024-12-04,Free,Family,0.0,14.99,14.99,FR,billing_failure
1332,419,downgrade,2024-12-31,Family,Premium,14.99,9.99,-5.0,FR,reconciliation
1333,669,signup,2023-04-21,,Free,0.0,0.0,0.0,SE,referral
1334,669,upgrade,2023-11-21,Free,Premium,0.0,9.99,9.99,SE,social_ad
1335,513,signup,2022-12-15,,Free,0.0,0.0,0.0,US,social_ad
1336,513,churn,2023-06-25,Free,Free,0.0,0.0,0.0,US,billing_failure
1337,513,upgrade,2023-12-04,Free,Premium,0.0,9.99,9.99,US,referral
1338,513,retention,2024-02-07,Premium,Premium,9.99,9.99,0.0,US,referral
1339,513,upgrade,2024-04-08,Premium,Family,9.99,14.99,5.0,US,reconciliation
1340,262,signup,2022-07-16,,Free,0.0,0.0,0.0,CA,social_ad
1341,262,retention,2022-08-31,Free,Free,0.0,0.0,0.0,ZA,social_ad
1342,262,upgrade,2022-10-16,Free,Family,0.0,14.99,14.99,CA,reconciliation
1343,108,signup,2023-11-01,,Free,0.0,0.0,0.0,AU,social_ad
1344,108,churn,2023-11-17,Free,Free,0.0,0.0,0.0,AU,social_ad
1345,108,upgrade,2024-02-10,Free,Premium,0.0,9.99,9.99,AU,retention_email
1346,712,signup,2021-07-26,,Free,0.0,0.0,0.0,GB,organic
1347,712,upgrade,2021-08-10,Free,Family,0.0,14.99,14.99,GB,organic
1348,712,downgrade,2021-09-22,Family,Premium,14.99,9.99,-5.0,GB,reconciliation
1349,48,signup,2023-08-16,,Free,0.0,0.0,0.0,GB,paid_search
1350,48,churn,2023-12-04,Free,Free,0.0,0.0,0.0,GB,referral
1351,48,upgrade,2024-12-28,Free,Family,0.0,14.99,14.99,GB,price_promo
1352,48,downgrade,2024-12-31,Family,Free,14.99,0.0,-14.99,GB,reconciliation
1353,181,signup,2022-12-01,,Free,0.0,0.0,0.0,JP,organic
1354,181,upgrade,2023-01-28,Free,Premium,0.0,9.99,9.99,JP,reconciliation
1355,563,signup,2024-01-30,,Premium,0.0,9.99,9.99,ZA,paid_search
1356,563,downgrade,2024-05-11,Premium,Free,9.99,0.0,-9.99,SE,organic
1357,563,upgrade,2024-12-07,Free,Family,0.0,14.99,14.99,ZA,reconciliation
1358,391,signup,2024-04-17,,Free,0.0,0.0,0.0,BR,organic
1359,391,upgrade,2024-08-15,Free,Premium,0.0,9.99,9.99,BR,price_promo
1360,124,signup,2021-09-26,,Free,0.0,0.0,0.0,ZA,social_ad
1361,124,churn,2021-11-03,Free,Free,0.0,0.0,0.0,ZA,referral
1362,124,churn,2022-05-10,Free,Free,0.0,0.0,0.0,ZA,paid_search
1363,124,upgrade,2022-06-17,Free,Premium,0.0,9.99,9.99,ZA,paid_search
1364,124,churn,2022-10-05,Premium,Free,9.99,0.0,-9.99,ZA,billing_failure
1365,797,signup,2021-05-14,,Free,0.0,0.0,0.0,US,referral
1366,797,churn,2022-04-15,Free,Free,0.0,0.0,0.0,US,retention_email
1367,797,upgrade,2022-10-02,Free,Family,0.0,14.99,14.99,US,reconciliation
1368,631,signup,2021-09-05,,Free,0.0,0.0,0.0,ZA,referral
1369,631,retention,2021-11-22,Free,Free,0.0,0.0,0.0,ZA,paid_search
1370,631,churn,2021-12-30,Free,Free,0.0,0.0,0.0,JP,retention_email
1371,631,upgrade,2022-07-17,Free,Family,0.0,14.99,14.99,ZA,price_promo
1372,631,retention,2023-01-10,Family,Family,14.99,14.99,0.0,ZA,paid_search
1373,631,downgrade,2023-02-20,Family,Premium,14.99,9.99,-5.0,ZA,reconciliation
1374,375,signup,2024-09-13,,Free,0.0,0.0,0.0,BR,podcast_ad
1375,375,churn,2024-10-27,Free,Free,0.0,0.0,0.0,BR,content_launch
1376,375,upgrade,2024-12-31,Free,Family,0.0,14.99,14.99,BR,reconciliation
1377,267,signup,2022-03-12,,Free,0.0,0.0,0.0,ZA,paid_search
1378,267,upgrade,2022-07-31,Free,Premium,0.0,9.99,9.99,ZA,retention_email
1379,267,retention,2022-08-31,Premium,Premium,9.99,9.99,0.0,ZA,content_launch
1380,267,downgrade,2022-10-25,Premium,Free,9.99,0.0,-9.99,ZA,organic
1381,267,upgrade,2023-07-11,Free,Premium,0.0,9.99,9.99,ZA,content_launch
1382,267,downgrade,2023-08-16,Premium,Free,9.99,0.0,-9.99,ZA,referral
1383,623,signup,2024-05-11,,Free,0.0,0.0,0.0,DE,paid_search
1384,623,churn,2024-07-13,Free,Free,0.0,0.0,0.0,DE,referral
1385,822,signup,2023-02-22,,Free,0.0,0.0,0.0,JP,paid_search
1386,822,upgrade,2023-04-16,Free,Family,0.0,14.99,14.99,JP,social_ad
1387,822,retention,2023-05-14,Family,Family,14.99,14.99,0.0,JP,price_promo
1388,822,retention,2023-05-30,Family,Family,14.99,14.99,0.0,JP,paid_search
1389,822,downgrade,2023-06-30,Family,Free,14.99,0.0,-14.99,JP,reconciliation
1390,770,signup,2023-03-12,,Free,0.0,0.0,0.0,DE,organic
1391,770,upgrade,2023-05-16,Free,Family,0.0,14.99,14.99,AU,price_promo
1392,770,churn,2023-12-24,Family,Free,14.99,0.0,-14.99,DE,content_launch
1393,770,churn,2024-03-17,Free,Free,0.0,0.0,0.0,DE,content_launch
1394,580,signup,2021-08-02,,Free,0.0,0.0,0.0,SE,organic
1395,580,upgrade,2022-02-11,Free,Family,0.0,14.99,14.99,SE,retention_email
1396,580,downgrade,2022-03-16,Family,Free,14.99,0.0,-14.99,SE,paid_search
1397,580,upgrade,2022-05-19,Free,Family,0.0,14.99,14.99,SE,paid_search
1398,580,downgrade,2022-06-20,Family,Free,14.99,0.0,-14.99,SE,reconciliation
1399,824,signup,2021-04-26,,Premium,0.0,9.99,9.99,CA,organic
1400,824,upgrade,2022-03-19,Premium,Family,9.99,14.99,5.0,CA,organic
1401,824,retention,2023-02-18,Family,Family,14.99,14.99,0.0,CA,social_ad
1402,824,retention,2023-09-15,Family,Family,14.99,14.99,0.0,CA,referral
1403,824,downgrade,2023-12-11,Family,Premium,14.99,9.99,-5.0,CA,reconciliation
1404,991,signup,2022-09-14,,Free,0.0,0.0,0.0,BR,organic
1405,991,upgrade,2022-10-04,Free,Premium,0.0,9.99,9.99,BR,reconciliation
1406,280,signup,2022-06-05,,Free,0.0,0.0,0.0,DE,referral
1407,280,retention,2022-07-16,Free,Free,0.0,0.0,0.0,DE,content_launch
1408,280,churn,2022-11-01,Free,Free,0.0,0.0,0.0,DE,billing_failure
1409,280,churn,2022-12-04,Free,Free,0.0,0.0,0.0,DE,content_launch
1410,280,upgrade,2023-08-11,Free,Premium,0.0,9.99,9.99,DE,organic
1411,280,downgrade,2023-09-20,Premium,Free,9.99,0.0,-9.99,DE,retention_email
1412,280,upgrade,2023-10-13,Free,Premium,0.0,9.99,9.99,DE,content_launch
1413,280,upgrade,2023-11-03,Premium,Family,9.99,14.99,5.0,DE,reconciliation
1414,182,signup,2022-07-08,,Free,0.0,0.0,0.0,GB,paid_search
1415,182,retention,2023-02-12,Free,Free,0.0,0.0,0.0,GB,organic
1416,182,upgrade,2023-03-04,Free,Premium,0.0,9.99,9.99,GB,price_promo
1417,985,signup,2024-10-11,,Free,0.0,0.0,0.0,CA,paid_search
1418,985,upgrade,2024-12-11,Free,Premium,0.0,9.99,9.99,CA,reconciliation
1419,131,signup,2021-06-23,,Free,0.0,0.0,0.0,AU,paid_search
1420,131,churn,2021-07-14,Free,Free,0.0,0.0,0.0,AU,content_launch
1421,131,upgrade,2021-08-08,Free,Premium,0.0,9.99,9.99,ZA,billing_failure
1422,131,churn,2022-01-12,Premium,Free,9.99,0.0,-9.99,AU,social_ad
1423,131,upgrade,2022-04-16,Free,Premium,0.0,9.99,9.99,AU,social_ad
1424,131,downgrade,2022-05-17,Premium,Free,9.99,0.0,-9.99,AU,referral
1425,131,upgrade,2022-10-16,Free,Premium,0.0,9.99,9.99,AU,billing_failure
1426,131,upgrade,2023-02-03,Premium,Family,9.99,14.99,5.0,AU,reconciliation
1427,445,signup,2024-02-27,,Premium,0.0,9.99,9.99,BR,podcast_ad
1428,445,downgrade,2024-03-13,Premium,Free,9.99,0.0,-9.99,BR,reconciliation
1429,734,signup,2023-03-14,,Free,0.0,0.0,0.0,DE,referral
1430,734,churn,2023-06-30,Free,Free,0.0,0.0,0.0,DE,social_ad
1431,734,retention,2023-08-01,Free,Free,0.0,0.0,0.0,DE,content_launch
1432,734,retention,2023-09-18,Free,Free,0.0,0.0,0.0,DE,retention_email
1433,734,upgrade,2023-12-07,Free,Family,0.0,14.99,14.99,DE,reconciliation
1434,591,signup,2021-07-07,,Free,0.0,0.0,0.0,AU,paid_search
1435,591,churn,2022-10-13,Free,Free,0.0,0.0,0.0,AU,organic
1436,591,churn,2022-10-31,Free,Free,0.0,0.0,0.0,JP,organic
1437,591,upgrade,2022-12-24,Free,Premium,0.0,9.99,9.99,AU,social_ad
1438,189,signup,2021-02-20,,Free,0.0,0.0,0.0,GB,organic
1439,189,upgrade,2021-05-05,Free,Premium,0.0,9.99,9.99,GB,paid_search
1440,189,retention,2021-08-02,Premium,Premium,9.99,9.99,0.0,GB,social_ad
1441,189,upgrade,2022-06-09,Premium,Family,9.99,14.99,5.0,GB,reconciliation
1442,360,signup,2021-11-24,,Free,0.0,0.0,0.0,JP,organic
1443,360,churn,2022-11-22,Free,Free,0.0,0.0,0.0,JP,paid_search
1444,360,upgrade,2023-03-04,Free,Premium,0.0,9.99,9.99,JP,content_launch
1445,360,upgrade,2023-09-05,Premium,Family,9.99,14.99,5.0,JP,organic
1446,360,downgrade,2024-03-24,Family,Premium,14.99,9.99,-5.0,JP,reconciliation
